"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 15-64, male","SP.POP.1564.MA.IN","255980494","254686019","255881436","260009731","264790776","271097573","277162982","284545070","293194029","302379252","311445250","319837172","327858997","335844011","344057781","352547170","361264022","370370504","380286583","390897318","401772285","413500539","425786625","438046337","449930080","461864136","472730410","483903373","494891177","505454836","515809034","523902918","532802276","542130956","551345360","560101531","570926760","580436802","589467005","599260966","610366556","620785465","632302118","644419895","656167276","667024704","676402533","685138582","693124167","700268601","706583416","712115598","716944103","721112179","724796910","728050748","730475247","732778547","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 15-64, male","SP.POP.1564.MA.IN","86825732","87879939","89179463","90738700","92479145","94300581","95956758","97796318","99720947","101661730","103570141","105463779","107336377","109161458","110982295","112811435","114335546","115927117","117544570","119147316","120764985","122321538","123765120","125159678","126642516","128164077","129455519","130816959","132180416","133481880","134481449","134840411","135256737","135761797","136194440","136756399","137467609","138340058","139251304","140212869","141012664","141525006","142045552","142785309","143664438","144625116","145369167","146191232","147077753","148048587","148860636","149345499","149725662","150050780","150286294","150508618","150451113","150386875","",
"Togo","TGO","Population ages 15-64, male","SP.POP.1564.MA.IN","416239","419224","422425","427109","434776","446178","461134","480636","502553","524402","544755","559635","572792","584985","597234","610281","620763","632245","645452","661189","679877","700461","725003","752291","780953","810132","835763","862078","889049","916802","945509","969287","994446","1021737","1052006","1085874","1128022","1173911","1222527","1272491","1322624","1365309","1408128","1451394","1495565","1540960","1583064","1627415","1673628","1721403","1770730","1819297","1870077","1923200","1978948","2037472","2096921","2159001","",
"Thailand","THA","Population ages 15-64, male","SP.POP.1564.MA.IN","7411947","7590675","7784377","7991647","8209470","8436317","8657109","8889028","9135390","9402055","9692145","9984981","10313587","10669558","11041928","11424635","11808450","12196400","12593001","13006938","13442449","13892360","14354884","14830003","15314355","15804529","16297331","16793077","17281537","17747883","18181539","18555597","18896368","19215819","19531622","19854781","20195293","20540902","20885417","21214011","21516545","21814712","22081931","22324582","22553784","22775709","22980699","23170199","23346308","23509178","23658048","23731160","23810526","23888334","23953374","23999504","24053844","24084798","",
"Tajikistan","TJK","Population ages 15-64, male","SP.POP.1564.MA.IN","554175","560830","566119","571589","579686","591678","604634","621992","642971","666009","690228","718269","746771","775853","806294","838623","867779","899557","933697","969285","1005622","1042491","1078846","1115042","1152031","1190350","1225870","1263166","1300549","1335978","1368592","1391728","1414372","1437213","1461157","1487199","1516923","1547119","1580068","1618790","1664780","1718452","1780462","1848243","1917335","1985024","2055405","2121829","2186104","2251581","2319431","2378286","2441016","2504659","2565151","2620988","2672442","2721260","",
"Turkmenistan","TKM","Population ages 15-64, male","SP.POP.1564.MA.IN","420821","427191","434087","441879","451106","462129","472953","486193","501609","518596","536739","556239","576397","597250","619100","642074","664502","687560","711124","735170","759805","782424","806241","830703","855180","879501","904225","928086","952005","977550","1005595","1033199","1065093","1099363","1133774","1167277","1197671","1228094","1258610","1289044","1319273","1350211","1377238","1403202","1432109","1465841","1497975","1537248","1580122","1620645","1655569","1689914","1716834","1738982","1761659","1787547","1806005","1831428","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 15-64, male","SP.POP.1564.MA.IN","56151571","57488546","58871455","60327059","61900559","63613442","65260461","67080599","69040008","71084481","73187314","75269176","77410596","79621139","81921406","84316931","86635812","89037797","91520539","94079774","96712393","99283615","101953215","104693490","107476714","110291539","113058488","115863361","118715552","121630100","124616278","127598628","130644596","133757587","136936429","140172456","143317971","146503156","149711778","152922009","156120855","159217819","162313683","165414669","168533207","171679665","174899369","178145296","181407224","184664818","187893430","191043943","194133896","197158834","200114691","202991354","205636236","208241096","",
"Timor-Leste","TLS","Population ages 15-64, male","SP.POP.1564.MA.IN","142589","144903","147672","150767","153991","157250","159794","162408","165229","168502","172349","176328","180946","185379","188700","190400","187602","183558","179255","175907","174424","177461","181433","186211","191789","197949","201955","207780","214668","221351","227209","233380","238147","241478","243782","245090","237754","229309","221042","214299","209927","214730","222719","232608","242603","251587","262368","270130","276041","282073","289410","294945","303114","312913","322752","331758","340414","348458","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 15-64, male","SP.POP.1564.MA.IN","26182945","26658856","27158559","27703167","28324291","29038469","29719883","30515390","31398097","32329210","33288641","34152556","35067441","36036675","37067141","38163668","39268690","40430455","41658758","42963303","44343010","45656281","47054907","48525962","50052104","51625324","53149032","54745019","56409434","58142962","59950250","61772156","63669009","65648555","67713335","69865992","72165385","74530368","76970523","79499847","82121294","84820784","87590922","90413030","93235956","96000937","98412400","100775441","103067609","105273202","107390455","109317640","111151876","112916620","114664901","116432502","118110687","119918308","",
"Tonga","TON","Population ages 15-64, male","SP.POP.1564.MA.IN","15836","16352","16982","17680","18388","19070","19464","19859","20257","20659","21083","21485","21849","22213","22615","23083","23725","24338","24904","25410","25854","25851","25866","25901","25940","25982","26178","26413","26633","26787","26846","26811","26657","26465","26372","26422","26553","26864","27257","27594","27797","28058","28130","28084","28034","28064","28215","28443","28733","29023","29292","29487","29692","29918","30200","30554","31078","31660","",
"South Asia (IDA & IBRD)","TSA","Population ages 15-64, male","SP.POP.1564.MA.IN","168158972","170721588","173298313","176039587","179192592","182873656","186355663","190429245","194982293","199829126","204871068","209596833","214587371","219852987","225436717","231354556","236901887","242892319","249249241","255874834","262708364","269112303","275767964","282679974","289888828","297411085","304298790","311666489","319440172","327528289","335892627","343983274","352399084","361151182","370275818","379775944","388929650","398411526","408219534","418331633","428711635","438633242","448887077","459363604","469921083","480468537","490308426","500099519","509912954","519894876","530130408","540160859","550571041","561207873","571785350","582126650","592146026","601771408","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 15-64, male","SP.POP.1564.MA.IN","61066532","62211226","63482151","64872861","66385474","68021163","69426227","71007608","72742170","74600383","76565923","78296964","80172340","82193100","84369263","86703838","88844087","91186529","93695786","96338081","99096759","101557511","104208973","107048198","110081395","113310276","116269163","119473856","122909643","126566759","130442695","134154461","138133059","142353468","146783337","151395873","155617662","160060259","164712310","169578092","174659658","179371582","184386253","189662151","195153315","200844753","206335211","212102291","218166701","224562237","231305890","238072153","245240473","252778757","260649812","268832100","276962015","285475332","",
"Trinidad and Tobago","TTO","Population ages 15-64, male","SP.POP.1564.MA.IN","227757","231451","234197","236229","238103","240290","241787","244082","246966","250022","253153","259854","266007","272125","278973","286752","293699","301825","310469","318507","325375","331546","336522","340643","344731","349261","352122","355993","360558","365175","369608","375346","380340","385102","390427","396648","403008","409961","417315","424572","431428","437998","444230","449993","455214","459822","463051","465756","467896","469487","470601","471426","472001","472338","472511","472560","472154","471699","",
"Tunisia","TUN","Population ages 15-64, male","SP.POP.1564.MA.IN","1093228","1108233","1120628","1129131","1135581","1143629","1158823","1183695","1215229","1248924","1282351","1321091","1359419","1398072","1438718","1482078","1525423","1570347","1617676","1668230","1722585","1781701","1846246","1914358","1983064","2050187","2116641","2181057","2245378","2312594","2384313","2457259","2535261","2615771","2694487","2768517","2837823","2900697","2959419","3017061","3075110","3130479","3186207","3242303","3298444","3354598","3412528","3471160","3529241","3584877","3636425","3680466","3719422","3754178","3786570","3817687","3840229","3866162","",
"Turkey","TUR","Population ages 15-64, male","SP.POP.1564.MA.IN","7640688","7787764","7933117","8084267","8252443","8442508","8615967","8813940","9033188","9267279","9512200","9750189","9999150","10256089","10517098","10779472","11022883","11273782","11537189","11820975","12129665","12457784","12811384","13183385","13564961","13950325","14308455","14676825","15053608","15436509","15823871","16205485","16588777","16974623","17362736","17751236","18125013","18495600","18865783","19240763","19622974","19984345","20366533","20757493","21142047","21513855","21881262","22232901","22584972","22958980","23364705","23785465","24232152","24698422","25177514","25665077","26158347","26676464","",
"Tuvalu","TUV","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population ages 15-64, male","SP.POP.1564.MA.IN","2535120","2601916","2677639","2760272","2847026","2936588","3016806","3101915","3192699","3290770","3396975","3496508","3606388","3724924","3849952","3980224","4098719","4224480","4357511","4498338","4647459","4788399","4940818","5103422","5274610","5453584","5619097","5794363","5981557","6183531","6401516","6613411","6845340","7090807","7342283","7595606","7811813","8032014","8258786","8494329","8739575","8976394","9216164","9460116","9713029","9979908","10269045","10581026","10914043","11263858","11627264","11988749","12369029","12768490","13189383","13634191","14101552","14595932","",
"Uganda","UGA","Population ages 15-64, male","SP.POP.1564.MA.IN","1734399","1782853","1835789","1893082","1955210","2022171","2083873","2150846","2221315","2293153","2365385","2425526","2487126","2551270","2619337","2692347","2762928","2839880","2922725","3011012","3104466","3189986","3282847","3383439","3492019","3608543","3716571","3835773","3963637","4097238","4234811","4349337","4469394","4595268","4727866","4868231","4991546","5126177","5273341","5434172","5609581","5794212","5994454","6209731","6440052","6685320","6933942","7200751","7484178","7782051","8093489","8408291","8738872","9085576","9449503","9831272","10216134","10619889","",
"Ukraine","UKR","Population ages 15-64, male","SP.POP.1564.MA.IN","12073347","12263277","12429233","12591782","12780883","13007475","13188672","13414053","13662044","13893971","14091420","14318362","14502549","14658615","14813983","14981087","15090905","15224617","15373095","15517963","15649903","15784635","15876630","15965237","16062978","16165275","16246696","16355826","16486155","16614427","16680098","16698529","16715731","16699437","16625292","16551324","16474215","16434541","16420318","16391110","16327049","16198762","16054123","15934824","15838792","15768973","15683098","15613220","15545535","15482971","15419731","15312073","15236131","15166280","15046039","14941036","14804940","14641188","",
"Upper middle income","UMC","Population ages 15-64, male","SP.POP.1564.MA.IN","328937816","328997448","331757406","337669465","344400934","352775546","360717698","370197989","381046752","392434498","403669179","414195101","424234635","434176603","444390601","454972407","465685917","476915438","489026397","501822864","514863998","528554827","542718236","556793237","570558747","584404782","597029874","609977071","622733710","635075611","647043049","656427494","666684534","677504538","688298005","698740710","711584532","723021109","733946064","745685275","758839612","771131493","784704440","799152257","813260273","826353813","837337241","847570869","857010101","865734727","873555744","880466785","886741171","892346550","897372787","901814872","905151287","908294234","",
"Uruguay","URY","Population ages 15-64, male","SP.POP.1564.MA.IN","818504","826110","834029","842103","850165","858161","864537","871192","877578","882932","886891","887875","886398","883958","882394","882632","882621","885199","889383","893795","897711","901473","905373","909280","913259","917358","923022","927892","932907","939036","946601","952801","960926","970164","979357","987911","994561","1001015","1006962","1012336","1017105","1019217","1020080","1020664","1022070","1024969","1029270","1035228","1042388","1049966","1057411","1063637","1069970","1076349","1082771","1089201","1094922","1100606","",
"United States","USA","Population ages 15-64, male","SP.POP.1564.MA.IN","53843561","54585553","55444259","56385039","57368991","58311842","59161510","60007456","60851655","61756404","62862147","64205664","65460109","66675098","67898134","69193470","70050131","70998629","72013488","73058020","73983711","74986609","75964525","76885345","77724084","78525246","79171287","79762468","80353459","80993488","81827365","82727826","83745352","84798310","85876720","87024381","88097302","89337410","90637939","91962720","93266477","94443185","95511354","96510218","97629232","98814306","99753943","100764942","101801390","102720637","103515143","104185115","104842130","105417104","105988038","106511660","107000220","107366104","",
"Uzbekistan","UZB","Population ages 15-64, male","SP.POP.1564.MA.IN","2159427","2193941","2224062","2255871","2298695","2357347","2424259","2507918","2603939","2705699","2810626","2928678","3047127","3168856","3299624","3442615","3581951","3736463","3900821","4066219","4227267","4378242","4522367","4661052","4798890","4939104","5064617","5194218","5327635","5463227","5613177","5725935","5858564","5996418","6128821","6268009","6423163","6597018","6770465","6920367","7101392","7294513","7487792","7683002","7886239","8097208","8313447","8545025","8790071","9039822","9391832","9703133","9907256","10116728","10323217","10516527","10697841","10857091","",
"St. Vincent and the Grenadines","VCT","Population ages 15-64, male","SP.POP.1564.MA.IN","16651","16803","16927","17030","17122","17217","17433","17665","17910","18157","18406","18786","19183","19611","20087","20600","21235","21916","22633","23349","24046","24787","25491","26162","26845","27547","28147","28722","29238","29676","30028","30585","31064","31485","31887","32271","32632","32990","33332","33652","33947","34332","34711","35078","35445","35796","36110","36403","36683","36963","37243","37400","37561","37724","37865","37970","38144","38284","",
"Venezuela, RB","VEN","Population ages 15-64, male","SP.POP.1564.MA.IN","2157533","2227857","2300904","2376968","2457000","2541680","2620684","2708661","2803293","2901699","3003069","3109996","3219057","3332729","3454161","3584510","3721889","3864336","4011867","4163905","4319402","4464955","4618184","4775337","4931165","5083336","5234940","5381461","5526098","5675144","5831946","5983636","6145914","6315863","6488281","6660757","6835434","7007692","7180475","7358307","7542920","7725768","7913958","8105507","8296657","8485071","8666654","8846517","9023793","9198098","9369256","9533474","9694243","9852140","10008193","10163005","10313328","10462528","",
"British Virgin Islands","VGB","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population ages 15-64, male","SP.POP.1564.MA.IN","8724","9325","9575","10901","11185","12013","12970","14070","16323","18015","19158","20969","21900","23307","24136","24843","24917","24206","25367","26113","27795","28350","28743","28954","29094","29308","29392","29770","30384","31058","32460","33051","33372","33444","33458","33550","33274","33279","33470","33658","33774","34127","34382","34503","34519","34493","34356","34201","34053","33859","33616","33239","32853","32457","32075","31711","31447","31214","",
"Vietnam","VNM","Population ages 15-64, male","SP.POP.1564.MA.IN","8848339","8955885","9064341","9183771","9330711","9513764","9715836","9952792","10221501","10513206","10820691","11120145","11435505","11766790","12116375","12486065","12809999","13158251","13527943","13913455","14311657","14745853","15187453","15638781","16105416","16588437","17059845","17550440","18055329","18566654","19080451","19583872","20091042","20602839","21127983","21672855","22192289","22759307","23359038","23962968","24555587","25224032","25831773","26413618","27020160","27669388","28248688","28874813","29518810","30131684","30687638","31161177","31599200","31993036","32346976","32666510","32938673","33180747","",
"Vanuatu","VUT","Population ages 15-64, male","SP.POP.1564.MA.IN","17071","17546","18068","18637","19245","19918","20555","21245","21990","22779","23602","24374","25163","25967","26791","27652","28518","29414","30308","31160","31953","32725","33396","33979","34521","35057","35848","36618","37361","38130","38963","40266","41647","43052","44421","45725","46907","48032","49143","50305","51569","53106","54810","56624","58449","60231","62238","63892","65262","66576","68064","69744","71847","74112","76250","78161","80346","82277","",
"World","WLD","Population ages 15-64, male","SP.POP.1564.MA.IN","877544209","886162115","897780777","913285219","930372545","949782431","967602111","987857887","1010059387","1034087763","1058239105","1081430207","1104855311","1128587592","1153733888","1179870056","1204267645","1230308760","1258171878","1287589245","1317818010","1348095163","1379341746","1410927140","1442631823","1474921999","1504250281","1534828825","1566013693","1597416300","1629428664","1657336970","1685972106","1716444530","1747411417","1779592990","1812363431","1844811368","1877520535","1911663789","1947589653","1981835197","2017818627","2055151367","2092804936","2130009791","2164216033","2198402656","2232357500","2265399042","2297358016","2326511804","2355794063","2384661800","2413086447","2440987666","2467092642","2492874594","",
"Samoa","WSM","Population ages 15-64, male","SP.POP.1564.MA.IN","26572","27296","27916","28465","29027","29661","30364","31158","32034","32924","33765","34279","34703","35099","35531","35992","36700","37392","38104","38869","39677","40523","41440","42419","43392","44262","44903","45398","45857","46375","46942","47346","47729","48100","48432","48694","49228","49616","49896","50072","50176","50686","51079","51419","51796","52212","52736","53247","53773","54339","54961","55412","56063","56814","57529","58150","58841","59377","",
"Kosovo","XKX","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Population ages 15-64, male","SP.POP.1564.MA.IN","1400582","1419430","1444412","1473172","1501838","1528188","1539801","1549569","1557596","1565292","1573877","1569360","1568030","1571092","1579490","1594333","1630327","1673026","1722448","1778977","1842193","1902267","1972477","2049615","2129102","2209028","2285249","2361880","2445671","2546143","2668792","2833475","3020024","3220275","3421833","3615571","3764524","3910862","4057764","4210030","4372196","4550469","4732479","4922314","5125194","5342419","5557882","5789767","6032504","6276904","6517756","6748082","6976561","7204194","7434658","7670121","7898553","8132517","",
"South Africa","ZAF","Population ages 15-64, male","SP.POP.1564.MA.IN","4840537","4946116","5050594","5159483","5282293","5423716","5568096","5732504","5912677","6100834","6292169","6473142","6659734","6851251","7048738","7252579","7428880","7614749","7810382","8015595","8230935","8446509","8673187","8909392","9154120","9406218","9624671","9852364","10093309","10352747","10635131","10952824","11293274","11649678","12012142","12372180","12695093","13013638","13329956","13647733","13968564","14239511","14517813","14798799","15075524","15344027","15569532","15788651","16008627","16240124","16489520","16752246","17033383","17324703","17615945","17899752","18146144","18391390","",
"Zambia","ZMB","Population ages 15-64, male","SP.POP.1564.MA.IN","782210","802598","825298","849756","875338","901784","924652","949454","976251","1005184","1036392","1067947","1101903","1138316","1177393","1219137","1257647","1299726","1344969","1392813","1443058","1491701","1543573","1598173","1655088","1713999","1764555","1817433","1872587","1930008","1989704","2039285","2092100","2148568","2209032","2273717","2337104","2405500","2477933","2553283","2630680","2694393","2761486","2832025","2906435","2985458","3065059","3151068","3243930","3344237","3452532","3574534","3704220","3841551","3986294","4137811","4288873","4446707","",
"Zimbabwe","ZWE","Population ages 15-64, male","SP.POP.1564.MA.IN","958762","982265","1003070","1023363","1046907","1075572","1102226","1134290","1170843","1209876","1250327","1290474","1332693","1376605","1422042","1468777","1506653","1546114","1588731","1636278","1690012","1757784","1832857","1914089","2000372","2090745","2177105","2268615","2363062","2457672","2550704","2620615","2687159","2752690","2820396","2892008","2953161","3018358","3085664","3151668","3214261","3258560","3298512","3337044","3377617","3422538","3477536","3536247","3599459","3667575","3740549","3823517","3912483","4006575","4105265","4208698","4320595","4441513","",
